"","MRD01N","MRD01E","MRD07NW","MRD2S2","MRD4N","MRD2NW","MRD2NE","MRD5NE","MRD5W","MRD5S","MRD8E","MRD8SW","MRD9E","MRD10N","MRD10SE","MRD10E","MRD12S","MRD12NE","MRD12NW","MRD13NE","MRD13W","MRD14NW","MRD14W","MRD18N","MRD18N2","MRD27A","MRD28NW","RR02SE","RR02N","RR11W","RR11NW","RR12S","RR12N","RR15E","MRR08N","MRR08NW","MRD52A","MRD605C","MRD617C","MRD612C","MRD604B","MRD601D","MRD616C","MRD619C","MRD602C","MRD604C","MRD619A","MRD603C","MRD605A","MRD605B","MRD617A","MRD617B","MRD607C","MRD618C","MRD608B"
"1974",0.941856941358341,0.840820213723361,0.961073335841094,0.928570789747337,1.01203733934808,1.19692555355018,0.870472303852796,1.03092198685435,1.20202628322229,0.942775097130485,1.09383950726369,0.00248531585476618,1.16868782583971,0.968610305938725,0.976454253367048,0.963318763200659,0.947031089906013,0.895227943762426,0.95795801677717,1.11923173378487,1.25609223845377,0.871286325026881,0.970688268406134,0.574246834177641,0.574988944637345,0.701535985665232,0.95454506046446,1.09418367010236,0.844398442921891,0.973732284203929,1.0214171825812,1.02904157536133,0.754874286917394,1.1909825558421,1.0163459922849,1.01879769561678,1.16262300983288,0.87482359569355,0.895875417908599,0.869942496086038,1.55376832995465,1.04277961938673,0.828314286937439,1.04166053284536,1.17012939340024,1.04494679253366,0.834720923409679,0.716637214791519,0.536495856839774,0.818836696070986,0.837067387223992,0.854047095064297,1.12378662937101,1.00224941915888,1.02437134341504
"1975",0.986438836273189,1.06964657799828,1.02132393845857,0.995451937034556,1.05418401688728,1.2499415170124,1.00044359675522,1.11905628735898,1.49075067199673,1.05005981524923,1.22973809437868,0.00249086828276477,1.10158810358079,1.08286525946482,1.17346315150376,0.99867922033094,0.984868370610099,1.00756274635857,1.03443956217109,1.13883711436529,1.40610494540783,0.903301036781348,1.02346553421191,0.898103033779901,0.582382985902826,0.723397782158292,1.09753413230849,1.19429370408062,0.909597604784131,0.853643419138305,1.14178766117076,1.08244266780606,0.862893314373309,1.30514679410092,1.20314024003482,1.08796349985203,NA,0.935642663565846,1.01533641438683,1.12424508492416,1.7030344540506,1.01050243119663,0.820313406232071,1.01403450942573,1.27545307261891,1.16480037150253,1.02010159326903,0.89238169934967,0.695260286892606,1.14120628487591,0.969627484672448,0.867337743067514,1.17244979822639,1.07838176482089,1.13809647879706
"1976",0.980271135798645,1.03626183989056,1.17237957826492,1.06921268756813,1.10045923627642,1.25131771786043,0.975764379218068,1.03029537594068,1.16709714111101,0.977502226853627,1.36202766811241,0.00249642685900947,1.26126855105334,1.11553569183715,1.17859913204034,0.989684817043951,0.965078716927608,0.965636985052279,1.02421213493441,1.08927201395191,1.42578801425842,0.926013343916898,1.02182324293492,0.793981974977901,0.822548947353039,0.866365750163015,1.1501870430811,1.20610086067672,0.975312387009249,1.08439674762805,1.15517895488019,1.17987868588077,0.934930438036912,1.36141220466758,1.38342806203442,1.24699908737714,NA,0.984136458563777,3.406021105546,1.27958950134714,1.3936739461051,1.09897961324291,0.913797690937165,0.890553009145043,1.2928642076936,1.27566433786573,0.907697242949294,1.05683062821383,0.707023030583192,0.934715286451151,1.00760546963561,0.962559750714325,1.09375013141152,1.11229721710003,1.11850138230607
"1977",0.972610125611857,1.0483438606239,1.0682299568034,0.905906935702409,1.14591405034799,1.18117455306607,1.00071897860793,1.15336561764787,1.22352667519393,1.08598206663265,1.3059209924994,0.00250199213273152,1.1584389458243,1.13103387229174,1.15213340833712,1.03911754658457,1.01823233529534,1.04796046794702,1.0391105772828,1.11252774470879,1.56263974896032,0.959486985774634,0.806016226878046,0.810080448266095,0.398699210618714,0.870568967884276,1.16780771340884,1.13846277205288,0.889219170305252,1.18203881386519,1.23986073805086,1.15849092229601,0.973361783573253,1.00573483384429,1.39148184659286,1.11467112255416,NA,0.988630575266288,1.05451774138857,1.12996452580092,1.38069070932172,1.04334072996446,0.987015260418338,0.942808599814636,1.37209734933694,1.19740286014935,0.879491403929834,1.05484173905645,0.857570866460347,1.18616361172382,1.10016953476747,1.01795917731894,1.07074408124434,1.1106298718326,0.990573585320328
"1978",1.00712934864619,1.05059882196462,1.064637705303,0.851019638598316,0.984627782805941,1.16399164971052,1.00505338077876,1.21442102440674,1.02694956842836,1.06282014428471,1.31862331431132,0.00250756470026697,1.1252011402896,1.10054316767619,1.11146844101533,1.02986491449378,1.03147920532859,1.01000037453591,0.967378124424241,1.01335324345714,1.20378821742008,0.774651863253466,0.577511572165255,0.66487669485591,0.481092035746552,1.03096618794628,1.05127351032548,1.05137019653066,0.943739775946321,1.25623686349884,1.22004991186532,1.21379328727863,0.968588136831792,1.02676455757415,1.28481666553263,1.04532781730236,NA,1.02263279956874,0.841061869457054,1.13699492701374,1.05829251999752,1.06223742062133,0.867495152904694,0.852961106684609,1.16176550925907,1.19381937048039,0.739336319507889,1.13493401843819,0.934868467209433,1.13955706562749,0.722670109182031,0.769377585651841,1.0108386068478,0.818756486966692,0.932156739622701
"1979",1.00870915908166,0.840903291585592,0.863723478575268,0.832716411203496,0.864262928385506,1.16487597989035,0.932709253886579,0.911327263911903,0.963619996751285,1.02175710080964,0.985499471876847,0.00251314520588648,1.02067096242044,1.06443465847002,1.00712191185871,0.972047216880571,0.874548529144346,1.01658784842769,0.900233580881725,0.981467314703969,1.15155110244301,0.933703758753933,0.898799330985567,0.529817516126671,0.437159929542077,0.970471549589218,0.813403881860803,0.935230029923418,0.885633967817918,1.17603456356826,1.09543175083435,0.916437682205097,0.865028504044123,1.05892828200179,0.981374973215494,0.815935543255187,NA,0.816313301321235,0.63635889084989,0.930158923414028,0.800908917521063,0.918750780889227,0.859021924884996,0.651521439162857,0.998727800763165,0.927895267085042,0.558346737165973,1.05061122839537,0.926228178580019,1.08700344492964,0.566149310250523,0.515362866401545,0.990084890837896,0.722204833294678,1.02677331615106
"1980",1.02702956279129,1.08108970255017,0.992556110407766,1.06701850779121,0.9896006772721,1.15874806856764,0.982220847908131,1.14598325343379,1.01276534568454,1.1723353316351,1.1329353181834,0.859878452767747,1.0794178415219,1.03334597789965,0.967014348878863,0.992866838711259,0.888670709600619,1.00185594610377,0.896188974541636,0.996814878386059,1.22952773041851,1.08745487683929,0.876310533887929,0.82926409827035,0.657451415453776,1.10882613341061,0.916837357971413,0.907520348737453,0.902888848091011,1.02395960770079,0.937556958491187,0.619857290171055,0.75705409971359,1.01204763561613,1.10977906123102,1.01686547503999,NA,0.907768201156897,0.743264180536219,1.01418409256846,0.934766971881605,1.05153990012538,0.995328103069,0.929545416695631,1.01186823004208,0.787429964152024,0.875066714583599,0.99984260387364,1.03808979377252,1.03964497938665,0.794161572856523,0.773993650897558,1.08684577215594,0.946041215717388,1.16185333576575
"1981",1.01679840501551,0.856805163867835,0.779671109918921,0.989234305102076,0.867122496579942,1.0880020865862,0.903815112959738,0.492593599553322,0.79096061736024,0.960518777042716,0.719786084848071,1.24102678039068,0.608430641188387,0.986101540355602,0.903288379715871,0.949949448888888,0.691434440861651,0.839287687729745,0.837457492142139,0.963643624309187,1.01415873534077,0.810291652963035,0.800149394719631,0.714672464453309,0.47375212001086,0.623804037954726,0.547704711698108,0.823800830619283,0.617032776094463,0.641130804198617,0.746593250481298,0.830090111279969,0.396181932176795,0.576834285840144,0.601447742891944,0.858808158738811,NA,0.796309846230482,0.614312484189605,0.869133644701843,0.797454188203734,0.844164068644079,0.815243681821282,0.719031424553893,0.87081809444573,0.343003687199426,0.530564315146552,0.393879697833055,0.825534111922856,0.82887238517339,0.601109338713523,0.481005284640663,0.996241410569625,0.856221499321913,0.882022726287826
"1982",1.04924973357601,0.862691881593052,0.984461441572187,1.07055353853393,1.10013611892654,1.17444607700746,1.00337247623013,0.810135100878504,1.09699892062996,1.04776423913567,1.08005338654593,1.2275554057915,0.894863336346287,1.1431750706903,1.06276155399768,1.02407328118562,0.824013079580882,1.05630423296356,0.976986237988267,1.0398649542158,1.11208162083783,0.93145441694172,0.901182932134043,1.04782920474735,0.726980108417156,0.747801733598657,0.718501882258158,0.981259062579106,0.763959470914695,0.834119232081411,0.964460349950671,0.986411813939367,0.644195795663036,0.942715677131825,1.06699294326283,1.01508112065841,NA,1.02721191455681,0.774256828481686,1.04691031980227,1.08346841689072,1.03683931953131,0.833719153385727,0.992092401598839,1.13254562449503,0.950970590031644,0.947153805525795,0.883487636898427,0.852424045835786,1.16425621492797,0.761855079278519,0.68261770011055,1.14075929861063,0.842026362071496,1.08141154977072
"1983",1.04167248816878,0.879112777519066,1.06457031952458,1.01926107929557,1.13320866655414,1.07369122510094,0.914179038897029,1.17754343496141,1.11175289019755,1.12709975360363,0.966660689584809,0.912393602288126,0.917034316721276,1.00862861909081,1.00779622667092,1.0090803909549,0.84585219948982,0.985203847061941,0.959086788541151,1.02252710048873,1.20128761629183,0.914105282560613,0.922873814200339,0.975974270425832,0.740787921958146,0.83272297428555,0.836230548826624,1.09983869875106,0.840756004604739,0.883598385510989,0.955971249166126,0.976603008200782,0.773226083899978,0.90420217205659,0.968342838297,1.00156574951153,NA,0.880860664729668,0.712695479963762,1.06860370146905,0.993330765670183,0.914853566392399,0.81844465097193,0.995649078345395,1.02830673171779,1.07507182530326,0.753886747961505,0.86517136039029,0.741784020672476,0.961196685572668,0.665964853555877,0.623715263813033,1.00474598512245,0.84041064715966,1.13240451567806
"1984",1.03219237149768,0.924192832091758,0.984424343876148,0.990664773967085,1.1120829424731,1.17223927222598,0.913997546818132,1.28090625632888,1.08906182395792,1.08673961536417,1.05448480629335,0.936340845833432,0.888421893792266,1.12156692844939,0.974696574925368,1.03305937278512,0.858553230018877,0.960554542619402,0.963377143794722,1.08993959004314,1.32210863733302,0.890734260503099,0.876930957603996,0.814944856059222,0.814677000263154,0.60125725626473,0.925648809904149,1.0678806042899,0.699210628218942,0.85027782790434,0.947452937697899,1.16191668531696,0.691623220506603,0.491109694918786,1.03375408885823,1.02783435563775,NA,0.783290207590238,0.726365280598446,0.925143737282333,0.996718098037598,0.93203148601414,0.783159723722804,0.900961363986487,0.980979724944132,1.02405199999139,0.774976212085838,0.772301629277923,0.725741613152718,1.0976748192946,0.717959387239011,0.726156907481164,1.10382027493567,0.77812230095339,1.08437819895181
"1985",1.04332404774588,1.0291917582482,1.26100283068652,1.03817785487187,1.23531104618936,1.14986815919495,0.962644924053086,1.33667152837696,1.36350618927509,1.21584364902612,1.1342517430013,1.49794797833663,0.921317368327458,1.08796791849666,0.970691189962249,1.08560772692028,0.901730167548003,1.1161782791867,1.00759660532013,1.10613738879369,1.42829233782532,1.07817052020662,1.09148474615699,0.833112842329803,0.985779424010307,0.905742043643162,1.10651284837168,1.06306147072453,0.940075907961259,1.18164597006478,1.11730577370344,1.22692405177738,0.862228371159022,0.81133009983914,1.22192711050726,1.17373745962996,NA,0.948562671531617,0.881086153703277,1.18149833467011,1.17316289532078,1.02573307738944,1.02714494613256,0.978072892371914,1.03818335081285,1.19185591411243,0.878192746443949,1.09244348538566,0.81652327459297,1.04000134946983,0.883724136387324,0.907651227633361,1.09275526313563,0.968028616445381,1.14493111019711
"1986",1.03982907685953,0.907779424250099,1.12312550056413,0.953657988706039,1.29030382562981,1.04362608664446,0.899414410397786,1.21127047617555,1.29545610586978,1.08008360235625,1.00461219541402,1.25162648141493,0.927173880126411,1.06236112985374,0.903935316875525,0.943382166108241,0.893210150617694,0.955425529415333,0.96028527643046,1.10279810511936,1.35615182120249,0.903226464935715,1.06751725310462,0.631755284433711,0.645316324766117,0.760618159786871,1.08515623025668,0.976033271946841,0.872358676535021,1.20650965137174,1.10410932352078,1.17132292507566,0.894654567370995,0.591567518446743,0.995292411886505,1.11443472006418,NA,0.845129963661805,0.812260968808775,1.11658835013868,1.26224846551308,0.958270501411045,1.03171302251918,0.70653678639813,1.04767362559202,1.04678833548441,0.649975091505768,0.983841018236977,0.695825641264802,1.16062082279723,0.725611818822949,0.701995371533385,1.04796332722945,0.831181813980575,0.938180118130464
"1987",1.05214919675483,1.10067723205552,1.21244037102549,0.951243049564938,1.21003300389927,1.05279912927738,0.962979246370146,1.33853742761466,1.28158182220697,1.22805522814443,1.0561590591147,1.61954301954815,0.976254550333856,1.1162631860372,1.04914480295994,1.11078347599069,0.972740076394661,1.02562067986839,1.01785150272918,1.11286448617237,1.51341849208093,1.06854860880216,1.14653088018057,0.929135545129554,1.0100889260273,1.00686827587558,0.904233040024885,0.990324527717623,1.00380437804817,1.3482123565937,1.26312052927438,0.999417277274797,0.980501572081565,0.96565544737583,1.07297870666566,1.11062909815359,NA,0.932961999647669,0.948156432601575,1.19145234882713,1.31761805377829,1.04728045643307,1.20637716301089,0.816001017842087,1.17595044927585,1.10112027920272,0.832696270065426,1.10887939641264,0.899542221468767,1.14610670155796,0.833996363773013,0.81308425972268,1.02113373697674,1.04346802267807,0.93699360358529
"1988",1.04294210541641,0.948895513611314,1.05842407772265,0.834215597047518,1.16079748752,1.13264233700837,0.95138041462988,0.978879766733673,1.23656895133617,1.1836268764526,0.646048764144009,0.887524372662275,0.888432548230363,1.08351678829541,1.12275032674864,1.16532512307712,0.985518192797994,1.09522234572238,1.03860355180542,0.936524781417,1.10530037855839,1.00665278405971,1.13162784113488,0.630285072409997,0.673842616473943,0.914926901636987,0.740274708560333,0.969374112707576,0.843824119280988,1.02662062453583,1.20172327193127,1.13838758604567,0.781004935657732,0.357900726174948,0.725257407741909,1.05313588686552,NA,0.831601100247514,0.694074570681596,1.00642755648533,1.38496099489693,0.916411373120039,1.1122335784828,1.17735175048628,1.05394754605958,1.00330124153018,1.23830402345109,0.879422641563762,0.907706541777735,1.36335607994319,0.643081185780093,0.811875322383861,0.897247929225423,0.989778424536522,1.29742061690339
"1989",1.0448348508091,0.977003917045915,1.15330072528711,1.15355490744782,1.23433925619998,1.0669473061604,0.951562451617905,1.22790861797414,1.32829059790365,1.37431134945026,0.776261108176312,1.55299776521808,0.883693201836161,1.15441402740025,1.19321137552711,1.19132286981874,1.05306773659088,1.1212231094206,1.07741538287633,1.02512499434388,1.1378773113225,1.0614637532416,1.20330414679889,1.29002761498526,0.789220656439928,0.934062785319066,0.86947305957677,1.10244479219899,1.03558289505415,1.19730500525461,1.35402201392894,1.2010511093434,0.963000995930419,0.67830244381562,0.952910166926292,1.09241779747014,NA,0.996387660276308,0.772990449854646,1.05245575568514,1.4255435811813,1.05247864439919,1.15174078098524,1.26545139370362,1.20373954722082,1.06054497857187,1.2224915522414,1.14045323633704,0.852794311924666,1.30665527524746,0.755804272582909,0.990187392133017,1.06671083465038,0.958644169589814,1.33889476566422
"1990",1.04986098961644,0.976274790641818,1.15749093744858,1.1436178702037,1.21651245455682,1.0060128989492,0.916753212563628,1.35360422714998,1.33792555444369,1.25859049085122,0.85285379299091,1.76265900249548,0.983955830727084,1.02749631483589,1.0997278224904,1.13440875777285,1.04536443874027,1.04725092260647,1.03265059739936,1.00340880489986,1.02551176350427,1.03645851597054,1.11107321596071,1.15816708409944,1.00028477431781,1.08353989795713,1.02818331089723,0.972832159394162,0.997529513639661,1.35508252052181,1.33994056143567,1.19357374630892,1.05072512347292,0.84781390396629,1.01236570970582,1.12169021115428,NA,0.956125120716274,0.779008450875946,1.09027362825242,1.39853550768343,1.07260655212219,1.22460826505993,1.31000799216749,1.1922122550113,1.05912435028788,1.42327797043039,1.17694934857444,0.856258790010573,1.16425899326735,0.845154881605731,1.04920684902491,1.02606449000366,0.917022454341612,1.07542328805518
"1991",1.05384222667422,0.989428840866229,1.18536730456253,1.25663595214212,1.19163546784818,1.06891545420173,0.956426786674587,1.35722326969747,1.3979631168838,1.21297388148379,0.967277874099598,1.94523270414166,1.03071436772302,1.09125789663355,1.08182039022471,1.1486448238772,1.13605295700286,1.07379972007785,1.02892842545223,1.0281787899824,1.18193158608849,1.08890188901734,1.06723656484378,1.19385530202534,1.17712280183463,1.12891151672691,1.22827688315617,1.00785915630775,1.06233500545392,1.37186495432649,1.28840582606162,1.16595146424391,1.07518003863265,0.853359066811992,0.950674356227399,1.16245657124349,NA,0.954827173272695,0.779249896730365,1.1528499045812,1.52568014872906,1.04167681398301,1.13841073275937,1.18088663208599,1.18693395255178,1.10366784015142,1.32842493596513,1.21895689929326,0.937654926144635,1.11981738142258,0.836753025380917,0.892244654245609,1.09353145529713,0.970479259756898,1.05627939524236
"1992",1.08475199054448,1.06448852510919,1.17305114028638,1.2135111114831,1.16670276905674,1.0267017146795,0.951163968105522,1.13986043054388,1.26308338575502,1.2490144026099,0.767746365370004,1.97244000731532,1.05249585369677,1.05324295236952,0.995812084645898,1.09879825417144,1.1153619286775,1.05605442381637,1.02495186901991,1.0663854057324,1.33098913466756,0.989305407585276,1.06694955196609,1.09491805952594,1.20628095175281,1.23950025851247,0.967628437954748,0.940336936730764,1.08323073860575,1.47338461850035,1.35803042566962,1.31612667481343,1.07578030751639,0.907763527181087,0.809075570755421,1.1940151773175,NA,1.00166373579164,0.779492379119861,1.11091522964389,1.31720201063539,1.12875267293625,1.14099156699804,1.05762435273347,1.0162047701029,0.993689359490253,1.148752169595,1.18590328225819,0.831251603542371,1.13392015862457,0.882269795868054,0.888576766424224,1.03423682872,0.959188045812894,1.11727046489798
